Notes,County,County Code,Cause of death,Cause of death Code,Year,Year Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Sex,Sex Code,Deaths
NA,"Hampden County, MA",25013,"Acute myocardial infarction, unspecified",I21.9,2021,2021,85+ years,85+,Female,F,24
NA,"Hampden County, MA",25013,"Acute myocardial infarction, unspecified",I21.9,2021,2021,85+ years,85+,Male,M,13
NA,"Hampden County, MA",25013,"Acute myocardial infarction, unspecified",I21.9,2022,2022,55-64 years,55-64,Male,M,12
NA,"Hampden County, MA",25013,"Acute myocardial infarction, unspecified",I21.9,2022,2022,65-74 years,65-74,Male,M,16
NA,"Hampden County, MA",25013,"Acute myocardial infarction, unspecified",I21.9,2022,2022,75-84 years,75-84,Male,M,12
NA,"Hampden County, MA",25013,"Acute myocardial infarction, unspecified",I21.9,2022,2022,85+ years,85+,Female,F,24
NA,"Hampden County, MA",25013,"Acute myocardial infarction, unspecified",I21.9,2023,2023,65-74 years,65-74,Male,M,12
NA,"Hampden County, MA",25013,"Acute myocardial infarction, unspecified",I21.9,2023,2023,75-84 years,75-84,Female,F,10
NA,"Hampden County, MA",25013,"Acute myocardial infarction, unspecified",I21.9,2023,2023,75-84 years,75-84,Male,M,15
NA,"Hampden County, MA",25013,"Acute myocardial infarction, unspecified",I21.9,2023,2023,85+ years,85+,Female,F,10
NA,"Hampden County, MA",25013,"Acute myocardial infarction, unspecified",I21.9,2023,2023,85+ years,85+,Male,M,12
NA,"Hampden County, MA",25013,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,55-64 years,55-64,Male,M,13
NA,"Hampden County, MA",25013,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,65-74 years,65-74,Male,M,16
NA,"Hampden County, MA",25013,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,75-84 years,75-84,Male,M,10
NA,"Hampden County, MA",25013,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,75-84 years,75-84,Male,M,14
NA,"Hampden County, MA",25013,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,45-54 years,45-54,Male,M,11
NA,"Hampden County, MA",25013,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,55-64 years,55-64,Male,M,18
NA,"Hampden County, MA",25013,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,65-74 years,65-74,Male,M,19
NA,"Hampden County, MA",25013,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,75-84 years,75-84,Male,M,10
NA,"Hampden County, MA",25013,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,85+ years,85+,Female,F,10
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2021,2021,55-64 years,55-64,Male,M,12
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2021,2021,65-74 years,65-74,Female,F,14
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2021,2021,65-74 years,65-74,Male,M,23
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Female,F,16
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Male,M,39
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Female,F,29
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Male,M,39
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2022,2022,65-74 years,65-74,Male,M,32
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Female,F,22
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Male,M,39
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Female,F,41
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Male,M,27
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2023,2023,65-74 years,65-74,Female,F,13
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2023,2023,65-74 years,65-74,Male,M,29
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Female,F,17
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Male,M,31
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Female,F,40
NA,"Hampden County, MA",25013,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Male,M,26
NA,"Hampden County, MA",25013,Ischaemic cardiomyopathy,I25.5,2022,2022,85+ years,85+,Male,M,15
NA,"Hampden County, MA",25013,Aortic (valve) stenosis,I35.0,2021,2021,85+ years,85+,Female,F,15
NA,"Hampden County, MA",25013,Aortic (valve) stenosis,I35.0,2022,2022,85+ years,85+,Female,F,14
NA,"Hampden County, MA",25013,Aortic (valve) stenosis,I35.0,2023,2023,85+ years,85+,Female,F,13
NA,"Hampden County, MA",25013,"Cardiomyopathy, unspecified",I42.9,2022,2022,85+ years,85+,Female,F,11
NA,"Hampden County, MA",25013,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Female,F,16
NA,"Hampden County, MA",25013,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Male,M,11
NA,"Hampden County, MA",25013,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Female,F,12
NA,"Hampden County, MA",25013,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Male,M,11
NA,"Hampden County, MA",25013,Atrial fibrillation and flutter,I48,2023,2023,75-84 years,75-84,Female,F,10
NA,"Hampden County, MA",25013,Atrial fibrillation and flutter,I48,2023,2023,85+ years,85+,Female,F,28
NA,"Hampden County, MA",25013,Atrial fibrillation and flutter,I48,2023,2023,85+ years,85+,Male,M,10
NA,"Hampden County, MA",25013,"Cardiac arrhythmia, unspecified",I49.9,2022,2022,55-64 years,55-64,Male,M,10
NA,"Hampden County, MA",25013,"Cardiac arrhythmia, unspecified",I49.9,2023,2023,65-74 years,65-74,Female,F,10
NA,"Hampden County, MA",25013,"Cardiac arrhythmia, unspecified",I49.9,2023,2023,65-74 years,65-74,Male,M,10
NA,"Hampden County, MA",25013,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Female,F,12
NA,"Hampden County, MA",25013,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Male,M,11
NA,"Hampden County, MA",25013,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Female,F,59
NA,"Hampden County, MA",25013,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Male,M,29
NA,"Hampden County, MA",25013,Congestive heart failure,I50.0,2022,2022,65-74 years,65-74,Male,M,13
NA,"Hampden County, MA",25013,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Female,F,10
NA,"Hampden County, MA",25013,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Male,M,21
NA,"Hampden County, MA",25013,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Female,F,58
NA,"Hampden County, MA",25013,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Male,M,31
NA,"Hampden County, MA",25013,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Female,F,17
NA,"Hampden County, MA",25013,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Male,M,13
NA,"Hampden County, MA",25013,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Female,F,41
NA,"Hampden County, MA",25013,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Male,M,33
NA,"Hampden County, MA",25013,"Heart failure, unspecified",I50.9,2021,2021,85+ years,85+,Female,F,21
NA,"Hampden County, MA",25013,"Heart failure, unspecified",I50.9,2021,2021,85+ years,85+,Male,M,10
NA,"Hampden County, MA",25013,"Heart failure, unspecified",I50.9,2022,2022,75-84 years,75-84,Female,F,12
NA,"Hampden County, MA",25013,"Heart failure, unspecified",I50.9,2022,2022,85+ years,85+,Female,F,15
NA,"Hampden County, MA",25013,"Heart failure, unspecified",I50.9,2022,2022,85+ years,85+,Male,M,10
NA,"Hampden County, MA",25013,"Heart failure, unspecified",I50.9,2023,2023,75-84 years,75-84,Female,F,10
NA,"Hampden County, MA",25013,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Female,F,24
NA,"Hampden County, MA",25013,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Male,M,15
NA,"Hampden County, MA",25013,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,75-84 years,75-84,Female,F,13
NA,"Hampden County, MA",25013,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Female,F,31
NA,"Hampden County, MA",25013,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Male,M,17
NA,"Hampden County, MA",25013,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Female,F,26
NA,"Hampden County, MA",25013,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Male,M,15
NA,"Hampden County, MA",25013,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,85+ years,85+,Female,F,26
NA,"Hampden County, MA",25013,"Pneumonia, unspecified",J18.9,2021,2021,75-84 years,75-84,Male,M,11
NA,"Hampden County, MA",25013,"Pneumonia, unspecified",J18.9,2021,2021,85+ years,85+,Female,F,14
NA,"Hampden County, MA",25013,"Pneumonia, unspecified",J18.9,2021,2021,85+ years,85+,Male,M,10
NA,"Hampden County, MA",25013,"Pneumonia, unspecified",J18.9,2022,2022,85+ years,85+,Female,F,14
NA,"Hampden County, MA",25013,"Pneumonia, unspecified",J18.9,2022,2022,85+ years,85+,Male,M,13
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,65-74 years,65-74,Female,F,14
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,65-74 years,65-74,Male,M,21
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Female,F,28
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Male,M,25
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,85+ years,85+,Female,F,25
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,85+ years,85+,Male,M,14
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,55-64 years,55-64,Female,F,13
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Female,F,16
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Male,M,17
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,75-84 years,75-84,Female,F,26
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,75-84 years,75-84,Male,M,23
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,85+ years,85+,Female,F,20
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,85+ years,85+,Male,M,16
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,55-64 years,55-64,Female,F,10
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,65-74 years,65-74,Female,F,20
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,65-74 years,65-74,Male,M,16
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,75-84 years,75-84,Female,F,32
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,75-84 years,75-84,Male,M,25
NA,"Hampden County, MA",25013,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,85+ years,85+,Female,F,32
NA,"Hampden County, MA",25013,Pneumonitis due to food and vomit,J69.0,2021,2021,75-84 years,75-84,Male,M,11
NA,"Hampden County, MA",25013,Pneumonitis due to food and vomit,J69.0,2021,2021,85+ years,85+,Female,F,15
NA,"Hampden County, MA",25013,Pneumonitis due to food and vomit,J69.0,2021,2021,85+ years,85+,Male,M,14
NA,"Hampden County, MA",25013,Pneumonitis due to food and vomit,J69.0,2022,2022,65-74 years,65-74,Male,M,10
NA,"Hampden County, MA",25013,Pneumonitis due to food and vomit,J69.0,2022,2022,85+ years,85+,Male,M,12
NA,"Hampden County, MA",25013,Pneumonitis due to food and vomit,J69.0,2023,2023,75-84 years,75-84,Male,M,11
NA,"Hampden County, MA",25013,Pneumonitis due to food and vomit,J69.0,2023,2023,85+ years,85+,Female,F,10
NA,"Hampden County, MA",25013,Pneumonitis due to food and vomit,J69.0,2023,2023,85+ years,85+,Male,M,13
NA,"Hampshire County, MA",25015,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Female,F,22
NA,"Hampshire County, MA",25015,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Male,M,11
NA,"Hampshire County, MA",25015,Unspecified dementia,F03,2021,2021,85+ years,85+,Female,F,48
NA,"Hampshire County, MA",25015,Unspecified dementia,F03,2021,2021,85+ years,85+,Male,M,19
NA,"Hampshire County, MA",25015,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Female,F,23
NA,"Hampshire County, MA",25015,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Male,M,13
NA,"Hampshire County, MA",25015,Unspecified dementia,F03,2022,2022,85+ years,85+,Female,F,64
NA,"Hampshire County, MA",25015,Unspecified dementia,F03,2022,2022,85+ years,85+,Male,M,27
NA,"Hampshire County, MA",25015,Unspecified dementia,F03,2023,2023,75-84 years,75-84,Female,F,20
NA,"Hampshire County, MA",25015,Unspecified dementia,F03,2023,2023,85+ years,85+,Female,F,60
NA,"Hampshire County, MA",25015,Unspecified dementia,F03,2023,2023,85+ years,85+,Male,M,28
NA,"Hampshire County, MA",25015,"Alzheimer disease, unspecified",G30.9,2021,2021,85+ years,85+,Female,F,10
NA,"Hampshire County, MA",25015,"Acute myocardial infarction, unspecified",I21.9,2021,2021,85+ years,85+,Female,F,10
NA,"Hampshire County, MA",25015,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Female,F,13
NA,"Hampshire County, MA",25015,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Male,M,17
NA,"Hampshire County, MA",25015,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Female,F,10
NA,"Hampshire County, MA",25015,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Male,M,18
NA,"Hampshire County, MA",25015,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Male,M,11
NA,"Hampshire County, MA",25015,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Female,F,18
NA,"Hampshire County, MA",25015,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Male,M,16
NA,"Hampshire County, MA",25015,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Female,F,23
NA,"Hampshire County, MA",25015,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Female,F,24
NA,"Hampshire County, MA",25015,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Female,F,19
NA,"Hampshire County, MA",25015,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Male,M,15
NA,"Hampshire County, MA",25015,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Female,F,10
NA,"Hampshire County, MA",25015,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,85+ years,85+,Female,F,14
NA,"Hampshire County, MA",25015,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,65-74 years,65-74,Female,F,10
NA,"Hampshire County, MA",25015,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,75-84 years,75-84,Male,M,12
NA,"Middlesex County, MA",25017,"Non-insulin-dependent diabetes mellitus, without complications",E11.9,2021,2021,65-74 years,65-74,Male,M,11
NA,"Middlesex County, MA",25017,"Non-insulin-dependent diabetes mellitus, without complications",E11.9,2021,2021,85+ years,85+,Female,F,11
NA,"Middlesex County, MA",25017,"Non-insulin-dependent diabetes mellitus, without complications",E11.9,2022,2022,85+ years,85+,Female,F,10
NA,"Middlesex County, MA",25017,"Non-insulin-dependent diabetes mellitus, without complications",E11.9,2023,2023,65-74 years,65-74,Male,M,11
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, with renal complications",E14.2,2022,2022,75-84 years,75-84,Male,M,10
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, with renal complications",E14.2,2022,2022,85+ years,85+,Male,M,11
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,55-64 years,55-64,Male,M,16
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,65-74 years,65-74,Male,M,25
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,75-84 years,75-84,Female,F,13
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,75-84 years,75-84,Male,M,15
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,85+ years,85+,Female,F,23
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,85+ years,85+,Male,M,19
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,55-64 years,55-64,Male,M,15
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,65-74 years,65-74,Female,F,12
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,65-74 years,65-74,Male,M,13
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,75-84 years,75-84,Female,F,14
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,75-84 years,75-84,Male,M,14
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,85+ years,85+,Female,F,18
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,85+ years,85+,Male,M,12
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,55-64 years,55-64,Male,M,14
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,65-74 years,65-74,Female,F,10
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,65-74 years,65-74,Male,M,15
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,75-84 years,75-84,Male,M,15
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,85+ years,85+,Female,F,17
NA,"Middlesex County, MA",25017,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,85+ years,85+,Male,M,14
