Notes	County	County Code	Cause of death	Cause of death Code	Year	Year Code	Ten-Year Age Groups	Ten-Year Age Groups Code	Sex	Sex Code	Deaths
	"Hampden County, MA"	25013	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	75-84 years	75-84	Male	M	10
	"Hampden County, MA"	25013	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	85+ years	85+	Female	F	10
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2021	2021	55-64 years	55-64	Male	M	12
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2021	2021	65-74 years	65-74	Female	F	14
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2021	2021	65-74 years	65-74	Male	M	23
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2021	2021	75-84 years	75-84	Female	F	16
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2021	2021	75-84 years	75-84	Male	M	39
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2021	2021	85+ years	85+	Female	F	29
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2021	2021	85+ years	85+	Male	M	39
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2022	2022	65-74 years	65-74	Male	M	32
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2022	2022	75-84 years	75-84	Female	F	22
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2022	2022	75-84 years	75-84	Male	M	39
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2022	2022	85+ years	85+	Female	F	41
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2022	2022	85+ years	85+	Male	M	27
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2023	2023	65-74 years	65-74	Female	F	13
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2023	2023	65-74 years	65-74	Male	M	29
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2023	2023	75-84 years	75-84	Female	F	17
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2023	2023	75-84 years	75-84	Male	M	31
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2023	2023	85+ years	85+	Female	F	40
	"Hampden County, MA"	25013	Atherosclerotic heart disease	I25.1	2023	2023	85+ years	85+	Male	M	26
	"Hampden County, MA"	25013	Ischaemic cardiomyopathy	I25.5	2022	2022	85+ years	85+	Male	M	15
	"Hampden County, MA"	25013	Aortic (valve) stenosis	I35.0	2021	2021	85+ years	85+	Female	F	15
	"Hampden County, MA"	25013	Aortic (valve) stenosis	I35.0	2022	2022	85+ years	85+	Female	F	14
	"Hampden County, MA"	25013	Aortic (valve) stenosis	I35.0	2023	2023	85+ years	85+	Female	F	13
	"Hampden County, MA"	25013	"Cardiomyopathy, unspecified"	I42.9	2022	2022	85+ years	85+	Female	F	11
	"Hampden County, MA"	25013	Atrial fibrillation and flutter	I48	2021	2021	85+ years	85+	Female	F	16
	"Hampden County, MA"	25013	Atrial fibrillation and flutter	I48	2021	2021	85+ years	85+	Male	M	11
	"Hampden County, MA"	25013	Atrial fibrillation and flutter	I48	2022	2022	85+ years	85+	Female	F	12
	"Hampden County, MA"	25013	Atrial fibrillation and flutter	I48	2022	2022	85+ years	85+	Male	M	11
	"Hampden County, MA"	25013	Atrial fibrillation and flutter	I48	2023	2023	75-84 years	75-84	Female	F	10
	"Hampden County, MA"	25013	Atrial fibrillation and flutter	I48	2023	2023	85+ years	85+	Female	F	28
	"Hampden County, MA"	25013	Atrial fibrillation and flutter	I48	2023	2023	85+ years	85+	Male	M	10
	"Hampden County, MA"	25013	"Cardiac arrhythmia, unspecified"	I49.9	2022	2022	55-64 years	55-64	Male	M	10
	"Hampden County, MA"	25013	"Cardiac arrhythmia, unspecified"	I49.9	2023	2023	65-74 years	65-74	Female	F	10
	"Hampden County, MA"	25013	"Cardiac arrhythmia, unspecified"	I49.9	2023	2023	65-74 years	65-74	Male	M	10
	"Hampden County, MA"	25013	Congestive heart failure	I50.0	2021	2021	75-84 years	75-84	Female	F	12
	"Hampden County, MA"	25013	Congestive heart failure	I50.0	2021	2021	75-84 years	75-84	Male	M	11
	"Hampden County, MA"	25013	Congestive heart failure	I50.0	2021	2021	85+ years	85+	Female	F	59
	"Hampden County, MA"	25013	Congestive heart failure	I50.0	2021	2021	85+ years	85+	Male	M	29
	"Hampden County, MA"	25013	Congestive heart failure	I50.0	2022	2022	65-74 years	65-74	Male	M	13
	"Hampden County, MA"	25013	Congestive heart failure	I50.0	2022	2022	75-84 years	75-84	Female	F	10
	"Hampden County, MA"	25013	Congestive heart failure	I50.0	2022	2022	75-84 years	75-84	Male	M	21
	"Hampden County, MA"	25013	Congestive heart failure	I50.0	2022	2022	85+ years	85+	Female	F	58
	"Hampden County, MA"	25013	Congestive heart failure	I50.0	2022	2022	85+ years	85+	Male	M	31
	"Hampden County, MA"	25013	Congestive heart failure	I50.0	2023	2023	75-84 years	75-84	Female	F	17
	"Hampden County, MA"	25013	Congestive heart failure	I50.0	2023	2023	75-84 years	75-84	Male	M	13
	"Hampden County, MA"	25013	Congestive heart failure	I50.0	2023	2023	85+ years	85+	Female	F	41
	"Hampden County, MA"	25013	Congestive heart failure	I50.0	2023	2023	85+ years	85+	Male	M	33
	"Hampden County, MA"	25013	"Heart failure, unspecified"	I50.9	2021	2021	85+ years	85+	Female	F	21
	"Hampden County, MA"	25013	"Heart failure, unspecified"	I50.9	2021	2021	85+ years	85+	Male	M	10
	"Hampden County, MA"	25013	"Heart failure, unspecified"	I50.9	2022	2022	75-84 years	75-84	Female	F	12
	"Hampden County, MA"	25013	"Heart failure, unspecified"	I50.9	2022	2022	85+ years	85+	Female	F	15
	"Hampden County, MA"	25013	"Heart failure, unspecified"	I50.9	2022	2022	85+ years	85+	Male	M	10
	"Hampden County, MA"	25013	"Heart failure, unspecified"	I50.9	2023	2023	75-84 years	75-84	Female	F	10
	"Hampden County, MA"	25013	"Heart failure, unspecified"	I50.9	2023	2023	85+ years	85+	Female	F	24
	"Hampden County, MA"	25013	"Heart failure, unspecified"	I50.9	2023	2023	85+ years	85+	Male	M	15
	"Hampden County, MA"	25013	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	75-84 years	75-84	Female	F	13
	"Hampden County, MA"	25013	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	85+ years	85+	Female	F	31
	"Hampden County, MA"	25013	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	85+ years	85+	Male	M	17
	"Hampden County, MA"	25013	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	85+ years	85+	Female	F	26
	"Hampden County, MA"	25013	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	85+ years	85+	Male	M	15
	"Hampden County, MA"	25013	"Stroke, not specified as haemorrhage or infarction"	I64	2023	2023	85+ years	85+	Female	F	26
	"Hampden County, MA"	25013	"Pneumonia, unspecified"	J18.9	2021	2021	75-84 years	75-84	Male	M	11
	"Hampden County, MA"	25013	"Pneumonia, unspecified"	J18.9	2021	2021	85+ years	85+	Female	F	14
	"Hampden County, MA"	25013	"Pneumonia, unspecified"	J18.9	2021	2021	85+ years	85+	Male	M	10
	"Hampden County, MA"	25013	"Pneumonia, unspecified"	J18.9	2022	2022	85+ years	85+	Female	F	14
	"Hampden County, MA"	25013	"Pneumonia, unspecified"	J18.9	2022	2022	85+ years	85+	Male	M	13
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	65-74 years	65-74	Female	F	14
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	65-74 years	65-74	Male	M	21
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	75-84 years	75-84	Female	F	28
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	75-84 years	75-84	Male	M	25
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	85+ years	85+	Female	F	25
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	85+ years	85+	Male	M	14
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	55-64 years	55-64	Female	F	13
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	65-74 years	65-74	Female	F	16
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	65-74 years	65-74	Male	M	17
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	75-84 years	75-84	Female	F	26
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	75-84 years	75-84	Male	M	23
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	85+ years	85+	Female	F	20
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	85+ years	85+	Male	M	16
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	55-64 years	55-64	Female	F	10
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	65-74 years	65-74	Female	F	20
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	65-74 years	65-74	Male	M	16
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	75-84 years	75-84	Female	F	32
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	75-84 years	75-84	Male	M	25
	"Hampden County, MA"	25013	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	85+ years	85+	Female	F	32
	"Hampden County, MA"	25013	Pneumonitis due to food and vomit	J69.0	2021	2021	75-84 years	75-84	Male	M	11
	"Hampden County, MA"	25013	Pneumonitis due to food and vomit	J69.0	2021	2021	85+ years	85+	Female	F	15
	"Hampden County, MA"	25013	Pneumonitis due to food and vomit	J69.0	2021	2021	85+ years	85+	Male	M	14
	"Hampden County, MA"	25013	Pneumonitis due to food and vomit	J69.0	2022	2022	65-74 years	65-74	Male	M	10
	"Hampden County, MA"	25013	Pneumonitis due to food and vomit	J69.0	2022	2022	85+ years	85+	Male	M	12
	"Hampden County, MA"	25013	Pneumonitis due to food and vomit	J69.0	2023	2023	75-84 years	75-84	Male	M	11
	"Hampden County, MA"	25013	Pneumonitis due to food and vomit	J69.0	2023	2023	85+ years	85+	Female	F	10
	"Hampden County, MA"	25013	Pneumonitis due to food and vomit	J69.0	2023	2023	85+ years	85+	Male	M	13
	"Hampshire County, MA"	25015	Unspecified dementia	F03	2021	2021	75-84 years	75-84	Female	F	22
	"Hampshire County, MA"	25015	Unspecified dementia	F03	2021	2021	75-84 years	75-84	Male	M	11
	"Hampshire County, MA"	25015	Unspecified dementia	F03	2021	2021	85+ years	85+	Female	F	48
	"Hampshire County, MA"	25015	Unspecified dementia	F03	2021	2021	85+ years	85+	Male	M	19
	"Hampshire County, MA"	25015	Unspecified dementia	F03	2022	2022	75-84 years	75-84	Female	F	23
	"Hampshire County, MA"	25015	Unspecified dementia	F03	2022	2022	75-84 years	75-84	Male	M	13
	"Hampshire County, MA"	25015	Unspecified dementia	F03	2022	2022	85+ years	85+	Female	F	64
	"Hampshire County, MA"	25015	Unspecified dementia	F03	2022	2022	85+ years	85+	Male	M	27
	"Hampshire County, MA"	25015	Unspecified dementia	F03	2023	2023	75-84 years	75-84	Female	F	20
	"Hampshire County, MA"	25015	Unspecified dementia	F03	2023	2023	85+ years	85+	Female	F	60
	"Hampshire County, MA"	25015	Unspecified dementia	F03	2023	2023	85+ years	85+	Male	M	28
	"Hampshire County, MA"	25015	"Alzheimer disease, unspecified"	G30.9	2021	2021	85+ years	85+	Female	F	10
	"Hampshire County, MA"	25015	"Acute myocardial infarction, unspecified"	I21.9	2021	2021	85+ years	85+	Female	F	10
	"Hampshire County, MA"	25015	Atherosclerotic heart disease	I25.1	2021	2021	85+ years	85+	Female	F	13
	"Hampshire County, MA"	25015	Atherosclerotic heart disease	I25.1	2021	2021	85+ years	85+	Male	M	17
	"Hampshire County, MA"	25015	Atherosclerotic heart disease	I25.1	2022	2022	85+ years	85+	Female	F	10
	"Hampshire County, MA"	25015	Atherosclerotic heart disease	I25.1	2022	2022	85+ years	85+	Male	M	18
	"Hampshire County, MA"	25015	Atherosclerotic heart disease	I25.1	2023	2023	75-84 years	75-84	Male	M	11
	"Hampshire County, MA"	25015	Atherosclerotic heart disease	I25.1	2023	2023	85+ years	85+	Female	F	18
	"Hampshire County, MA"	25015	Atherosclerotic heart disease	I25.1	2023	2023	85+ years	85+	Male	M	16
	"Hampshire County, MA"	25015	Congestive heart failure	I50.0	2021	2021	85+ years	85+	Female	F	23
	"Hampshire County, MA"	25015	Congestive heart failure	I50.0	2022	2022	85+ years	85+	Female	F	24
	"Hampshire County, MA"	25015	Congestive heart failure	I50.0	2023	2023	85+ years	85+	Female	F	19
	"Hampshire County, MA"	25015	Congestive heart failure	I50.0	2023	2023	85+ years	85+	Male	M	15
	"Hampshire County, MA"	25015	"Heart failure, unspecified"	I50.9	2023	2023	85+ years	85+	Female	F	10
	"Hampshire County, MA"	25015	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	85+ years	85+	Female	F	14
	"Hampshire County, MA"	25015	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	65-74 years	65-74	Female	F	10
	"Hampshire County, MA"	25015	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	75-84 years	75-84	Male	M	12
	"Middlesex County, MA"	25017	"Non-insulin-dependent diabetes mellitus, without complications"	E11.9	2021	2021	65-74 years	65-74	Male	M	11
	"Middlesex County, MA"	25017	"Non-insulin-dependent diabetes mellitus, without complications"	E11.9	2021	2021	85+ years	85+	Female	F	11
	"Middlesex County, MA"	25017	"Non-insulin-dependent diabetes mellitus, without complications"	E11.9	2022	2022	85+ years	85+	Female	F	10
	"Middlesex County, MA"	25017	"Non-insulin-dependent diabetes mellitus, without complications"	E11.9	2023	2023	65-74 years	65-74	Male	M	11
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, with renal complications"	E14.2	2022	2022	75-84 years	75-84	Male	M	10
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, with renal complications"	E14.2	2022	2022	85+ years	85+	Male	M	11
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2021	2021	55-64 years	55-64	Male	M	16
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2021	2021	65-74 years	65-74	Male	M	25
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2021	2021	75-84 years	75-84	Female	F	13
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2021	2021	75-84 years	75-84	Male	M	15
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2021	2021	85+ years	85+	Female	F	23
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2021	2021	85+ years	85+	Male	M	19
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2022	2022	55-64 years	55-64	Male	M	15
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2022	2022	65-74 years	65-74	Female	F	12
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2022	2022	65-74 years	65-74	Male	M	13
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2022	2022	75-84 years	75-84	Female	F	14
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2022	2022	75-84 years	75-84	Male	M	14
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2022	2022	85+ years	85+	Female	F	18
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2022	2022	85+ years	85+	Male	M	12
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2023	2023	55-64 years	55-64	Male	M	14
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2023	2023	65-74 years	65-74	Female	F	10
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2023	2023	65-74 years	65-74	Male	M	15
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2023	2023	75-84 years	75-84	Male	M	15
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2023	2023	85+ years	85+	Female	F	17
	"Middlesex County, MA"	25017	"Unspecified diabetes mellitus, without complications"	E14.9	2023	2023	85+ years	85+	Male	M	14
	"Middlesex County, MA"	25017	Unspecified severe protein-energy malnutrition	E43	2021	2021	85+ years	85+	Female	F	10
	"Middlesex County, MA"	25017	Unspecified severe protein-energy malnutrition	E43	2022	2022	85+ years	85+	Female	F	12
	"Middlesex County, MA"	25017	Unspecified severe protein-energy malnutrition	E43	2023	2023	85+ years	85+	Female	F	13
	"Middlesex County, MA"	25017	Unspecified protein-energy malnutrition	E46	2021	2021	85+ years	85+	Female	F	15
	"Middlesex County, MA"	25017	Unspecified protein-energy malnutrition	E46	2022	2022	85+ years	85+	Female	F	17
	"Middlesex County, MA"	25017	Unspecified protein-energy malnutrition	E46	2023	2023	85+ years	85+	Female	F	26
	"Middlesex County, MA"	25017	"Hyperlipidaemia, unspecified"	E78.5	2021	2021	85+ years	85+	Female	F	10
	"Middlesex County, MA"	25017	"Hyperlipidaemia, unspecified"	E78.5	2023	2023	85+ years	85+	Female	F	14
	"Middlesex County, MA"	25017	"Metabolic disorder, unspecified"	E88.9	2023	2023	85+ years	85+	Female	F	11
	"Middlesex County, MA"	25017	"Metabolic disorder, unspecified"	E88.9	2023	2023	85+ years	85+	Male	M	19
	"Middlesex County, MA"	25017	"Vascular dementia, unspecified"	F01.9	2021	2021	75-84 years	75-84	Female	F	13
	"Middlesex County, MA"	25017	"Vascular dementia, unspecified"	F01.9	2021	2021	85+ years	85+	Female	F	28
	"Middlesex County, MA"	25017	"Vascular dementia, unspecified"	F01.9	2021	2021	85+ years	85+	Male	M	16
	"Middlesex County, MA"	25017	"Vascular dementia, unspecified"	F01.9	2022	2022	85+ years	85+	Female	F	36
	"Middlesex County, MA"	25017	"Vascular dementia, unspecified"	F01.9	2022	2022	85+ years	85+	Male	M	14
	"Middlesex County, MA"	25017	"Vascular dementia, unspecified"	F01.9	2023	2023	75-84 years	75-84	Female	F	13
	"Middlesex County, MA"	25017	"Vascular dementia, unspecified"	F01.9	2023	2023	85+ years	85+	Female	F	32
	"Middlesex County, MA"	25017	"Vascular dementia, unspecified"	F01.9	2023	2023	85+ years	85+	Male	M	17
	"Middlesex County, MA"	25017	Unspecified dementia	F03	2021	2021	65-74 years	65-74	Female	F	21
	"Middlesex County, MA"	25017	Unspecified dementia	F03	2021	2021	65-74 years	65-74	Male	M	26
	"Middlesex County, MA"	25017	Unspecified dementia	F03	2021	2021	75-84 years	75-84	Female	F	129
	"Middlesex County, MA"	25017	Unspecified dementia	F03	2021	2021	75-84 years	75-84	Male	M	75
	"Middlesex County, MA"	25017	Unspecified dementia	F03	2021	2021	85+ years	85+	Female	F	460
	"Middlesex County, MA"	25017	Unspecified dementia	F03	2021	2021	85+ years	85+	Male	M	169
	"Middlesex County, MA"	25017	Unspecified dementia	F03	2022	2022	65-74 years	65-74	Female	F	24
	"Middlesex County, MA"	25017	Unspecified dementia	F03	2022	2022	65-74 years	65-74	Male	M	16
	"Middlesex County, MA"	25017	Unspecified dementia	F03	2022	2022	75-84 years	75-84	Female	F	153
